,f_load,year,month,day,hour,weekday,holiday,fz,LUZ0
2015-01-17T11:00:00,8073,2015,1,17,11,5,0,1,2.62
2015-01-17T12:00:00,8108,2015,1,17,12,5,0,1,2.33
2015-01-17T13:00:00,8087,2015,1,17,13,5,0,2,2.18
2015-01-17T14:00:00,7977,2015,1,17,14,5,0,2,1.81
2015-01-17T15:00:00,7914,2015,1,17,15,5,0,2,1.52
2015-01-17T16:00:00,7991,2015,1,17,16,5,0,1,1.49
2015-01-17T17:00:00,8430,2015,1,17,17,5,0,1,1.22
2015-01-17T18:00:00,8535,2015,1,17,18,5,0,1,1.22
2015-01-17T19:00:00,8290,2015,1,17,19,5,0,2,1.25
2015-01-17T20:00:00,7866,2015,1,17,20,5,0,2,1.34
2015-01-17T21:00:00,7617,2015,1,17,21,5,0,2,1.44
2015-01-17T22:00:00,7571,2015,1,17,22,5,0,2,1.2
2015-01-17T23:00:00,7291,2015,1,17,23,5,0,2,1.09
2015-01-18T00:00:00,7242,2015,1,18,0,6,0,2,1.11
2015-01-18T01:00:00,7223,2015,1,18,1,6,0,2,1.12
2015-01-18T02:00:00,7085,2015,1,18,2,6,0,2,1.22
2015-01-18T03:00:00,7009,2015,1,18,3,6,0,2,1.37
2015-01-18T04:00:00,7022,2015,1,18,4,6,0,1,1.49
2015-01-18T05:00:00,6960,2015,1,18,5,6,0,2,1.38
2015-01-18T06:00:00,6728,2015,1,18,6,6,0,2,1.22
2015-01-18T07:00:00,6689,2015,1,18,7,6,0,2,0.98
2015-01-18T08:00:00,6994,2015,1,18,8,6,0,1,0.65
2015-01-18T09:00:00,7200,2015,1,18,9,6,0,1,0.49
2015-01-18T10:00:00,7231,2015,1,18,10,6,0,1,0.48
2015-01-18T11:00:00,7255,2015,1,18,11,6,0,1,0.35
2015-01-18T12:00:00,7550,2015,1,18,12,6,0,1,0.21
2015-01-18T13:00:00,7322,2015,1,18,13,6,0,2,-0.24
2015-01-18T14:00:00,7412,2015,1,18,14,6,0,1,-0.42
2015-01-18T15:00:00,7215,2015,1,18,15,6,0,2,-0.5
2015-01-18T16:00:00,7320,2015,1,18,16,6,0,1,-0.8
2015-01-18T17:00:00,7963,2015,1,18,17,6,0,1,-0.91
2015-01-18T18:00:00,8351,2015,1,18,18,6,0,1,-0.4
2015-01-18T19:00:00,8202,2015,1,18,19,6,0,2,0.23
2015-01-18T20:00:00,7842,2015,1,18,20,6,0,2,0.56
2015-01-18T21:00:00,7673,2015,1,18,21,6,0,2,0.96
2015-01-18T22:00:00,7597,2015,1,18,22,6,0,2,0.84
2015-01-18T23:00:00,7240,2015,1,18,23,6,0,2,0.69
2015-01-19T00:00:00,7166,2015,1,19,0,0,0,2,0.56
2015-01-19T01:00:00,7259,2015,1,19,1,0,0,1,0.45
2015-01-19T02:00:00,7307,2015,1,19,2,0,0,1,0.31
2015-01-19T03:00:00,7284,2015,1,19,3,0,0,2,0.03
2015-01-19T04:00:00,7080,2015,1,19,4,0,0,2,-0.3
2015-01-19T05:00:00,7458,2015,1,19,5,0,0,1,-0.87
2015-01-19T06:00:00,8164,2015,1,19,6,0,0,1,-1.07
2015-01-19T07:00:00,9149,2015,1,19,7,0,0,1,-1.01
2015-01-19T08:00:00,9624,2015,1,19,8,0,0,1,-0.93
2015-01-19T09:00:00,9678,2015,1,19,9,0,0,1,-1.13
2015-01-19T10:00:00,9697,2015,1,19,10,0,0,1,-1.44
2015-01-19T11:00:00,9638,2015,1,19,11,0,0,2,-1.55
2015-01-19T12:00:00,9308,2015,1,19,12,0,0,2,-1.58
2015-01-19T13:00:00,9345,2015,1,19,13,0,0,1,-1.67
2015-01-19T14:00:00,9290,2015,1,19,14,0,0,2,-1.49
2015-01-19T15:00:00,9228,2015,1,19,15,0,0,2,-1.2
2015-01-19T16:00:00,9291,2015,1,19,16,0,0,1,-1.17
2015-01-19T17:00:00,9522,2015,1,19,17,0,0,1,-0.31
2015-01-19T18:00:00,9606,2015,1,19,18,0,0,1,0.39
2015-01-19T19:00:00,9170,2015,1,19,19,0,0,2,1.11
2015-01-19T20:00:00,8716,2015,1,19,20,0,0,2,1.99
2015-01-19T21:00:00,8419,2015,1,19,21,0,0,2,1.94
2015-01-19T22:00:00,8198,2015,1,19,22,0,0,2,1.96
2015-01-19T23:00:00,7743,2015,1,19,23,0,0,2,1.95
2015-01-20T00:00:00,7516,2015,1,20,0,1,0,2,1.68
2015-01-20T01:00:00,7539,2015,1,20,1,1,0,1,1.33
2015-01-20T02:00:00,7453,2015,1,20,2,1,0,2,1.08
2015-01-20T03:00:00,7336,2015,1,20,3,1,0,2,0.94
2015-01-20T04:00:00,7115,2015,1,20,4,1,0,2,0.55
2015-01-20T05:00:00,7448,2015,1,20,5,1,0,1,0.39
2015-01-20T06:00:00,8247,2015,1,20,6,1,0,1,0.3
2015-01-20T07:00:00,9184,2015,1,20,7,1,0,1,0.44
2015-01-20T08:00:00,9635,2015,1,20,8,1,0,1,0.37
2015-01-20T09:00:00,9633,2015,1,20,9,1,0,2,0.43
2015-01-20T10:00:00,9663,2015,1,20,10,1,0,1,0.58
2015-01-20T11:00:00,9659,2015,1,20,11,1,0,2,0.45
2015-01-20T12:00:00,9281,2015,1,20,12,1,0,2,0.32
2015-01-20T13:00:00,9337,2015,1,20,13,1,0,1,0.44
2015-01-20T14:00:00,9260,2015,1,20,14,1,0,2,0.4
2015-01-20T15:00:00,9198,2015,1,20,15,1,0,2,0.46
2015-01-20T16:00:00,9236,2015,1,20,16,1,0,1,0.6
2015-01-20T17:00:00,9456,2015,1,20,17,1,0,1,1.03
2015-01-20T18:00:00,9481,2015,1,20,18,1,0,1,1.51
2015-01-20T19:00:00,9163,2015,1,20,19,1,0,2,1.75
2015-01-20T20:00:00,8632,2015,1,20,20,1,0,2,2.21
2015-01-20T21:00:00,8377,2015,1,20,21,1,0,2,2.29
2015-01-20T22:00:00,8153,2015,1,20,22,1,0,2,2.13
2015-01-20T23:00:00,7713,2015,1,20,23,1,0,2,2.22
2015-01-21T00:00:00,7465,2015,1,21,0,2,0,2,2.04
2015-01-21T01:00:00,7428,2015,1,21,1,2,0,2,1.79
2015-01-21T02:00:00,7358,2015,1,21,2,2,0,2,1.7
2015-01-21T03:00:00,7410,2015,1,21,3,2,0,1,1.52
2015-01-21T04:00:00,7310,2015,1,21,4,2,0,2,1.51
2015-01-21T05:00:00,7667,2015,1,21,5,2,0,1,1.35
2015-01-21T06:00:00,8221,2015,1,21,6,2,0,1,1.28
2015-01-21T07:00:00,9220,2015,1,21,7,2,0,1,1.28
2015-01-21T08:00:00,9664,2015,1,21,8,2,0,1,1.17
2015-01-21T09:00:00,9693,2015,1,21,9,2,0,1,1.12
2015-01-21T10:00:00,9757,2015,1,21,10,2,0,1,1.08
2015-01-21T11:00:00,9762,2015,1,21,11,2,0,1,1.04
2015-01-21T12:00:00,9467,2015,1,21,12,2,0,2,0.75
2015-01-21T13:00:00,9490,2015,1,21,13,2,0,1,0.48
2015-01-21T14:00:00,9349,2015,1,21,14,2,0,2,0.18
2015-01-21T15:00:00,9279,2015,1,21,15,2,0,2,0.16
2015-01-21T16:00:00,9350,2015,1,21,16,2,0,1,0.23
2015-01-21T17:00:00,9566,2015,1,21,17,2,0,1,0.46
2015-01-21T18:00:00,9644,2015,1,21,18,2,0,1,0.97
2015-01-21T19:00:00,9252,2015,1,21,19,2,0,2,1.27
2015-01-21T20:00:00,8809,2015,1,21,20,2,0,2,1.48
2015-01-21T21:00:00,8511,2015,1,21,21,2,0,2,1.8
2015-01-21T22:00:00,8292,2015,1,21,22,2,0,2,1.65
2015-01-21T23:00:00,7898,2015,1,21,23,2,0,2,1.51
2015-01-22T00:00:00,7689,2015,1,22,0,3,0,2,1.38
2015-01-22T01:00:00,7632,2015,1,22,1,3,0,2,1.03
2015-01-22T02:00:00,7541,2015,1,22,2,3,0,2,0.99
2015-01-22T03:00:00,7360,2015,1,22,3,3,0,2,0.81
2015-01-22T04:00:00,7164,2015,1,22,4,3,0,2,0.76
2015-01-22T05:00:00,7483,2015,1,22,5,3,0,1,0.66
2015-01-22T06:00:00,8263,2015,1,22,6,3,0,1,0.55
2015-01-22T07:00:00,9216,2015,1,22,7,3,0,1,0.51
2015-01-22T08:00:00,9672,2015,1,22,8,3,0,1,0.45
2015-01-22T09:00:00,9764,2015,1,22,9,3,0,1,0.48
2015-01-22T10:00:00,9878,2015,1,22,10,3,0,1,0.49
2015-01-22T11:00:00,9870,2015,1,22,11,3,0,2,0.51
2015-01-22T12:00:00,9515,2015,1,22,12,3,0,2,0.5
2015-01-22T13:00:00,9541,2015,1,22,13,3,0,1,0.53
2015-01-22T14:00:00,9411,2015,1,22,14,3,0,2,0.58
2015-01-22T15:00:00,9299,2015,1,22,15,3,0,2,0.53
2015-01-22T16:00:00,9372,2015,1,22,16,3,0,1,0.59
2015-01-22T17:00:00,9508,2015,1,22,17,3,0,1,0.7
2015-01-22T18:00:00,9631,2015,1,22,18,3,0,1,1.11
2015-01-22T19:00:00,9181,2015,1,22,19,3,0,2,1.49
2015-01-22T20:00:00,8683,2015,1,22,20,3,0,2,1.74
2015-01-22T21:00:00,8413,2015,1,22,21,3,0,2,1.89
2015-01-22T22:00:00,8218,2015,1,22,22,3,0,2,1.7
2015-01-22T23:00:00,7839,2015,1,22,23,3,0,2,1.68
2015-01-23T00:00:00,7617,2015,1,23,0,4,0,2,1.66
2015-01-23T01:00:00,7541,2015,1,23,1,4,0,2,1.45
2015-01-23T02:00:00,7484,2015,1,23,2,4,0,2,1.35
2015-01-23T03:00:00,7434,2015,1,23,3,4,0,2,1.31
2015-01-23T04:00:00,7302,2015,1,23,4,4,0,2,1.24
2015-01-23T05:00:00,7573,2015,1,23,5,4,0,1,1.1
2015-01-23T06:00:00,8264,2015,1,23,6,4,0,1,0.84
2015-01-23T07:00:00,9237,2015,1,23,7,4,0,1,0.91
2015-01-23T08:00:00,9742,2015,1,23,8,4,0,1,0.78
2015-01-23T09:00:00,9829,2015,1,23,9,4,0,1,0.69
2015-01-23T10:00:00,9912,2015,1,23,10,4,0,1,0.56
2015-01-23T11:00:00,9856,2015,1,23,11,4,0,2,0.43
2015-01-23T12:00:00,9575,2015,1,23,12,4,0,2,0.3
2015-01-23T13:00:00,9547,2015,1,23,13,4,0,2,0.33
2015-01-23T14:00:00,9374,2015,1,23,14,4,0,2,0.28
2015-01-23T15:00:00,9235,2015,1,23,15,4,0,2,0.26
2015-01-23T16:00:00,9158,2015,1,23,16,4,0,2,0.23
2015-01-23T17:00:00,9382,2015,1,23,17,4,0,1,0.38
2015-01-23T18:00:00,9447,2015,1,23,18,4,0,1,0.43
2015-01-23T19:00:00,9059,2015,1,23,19,4,0,2,0.6
2015-01-23T20:00:00,8568,2015,1,23,20,4,0,2,0.79
2015-01-23T21:00:00,8259,2015,1,23,21,4,0,2,0.93
2015-01-23T22:00:00,8129,2015,1,23,22,4,0,2,1.0
2015-01-23T23:00:00,7845,2015,1,23,23,4,0,2,1.07
2015-01-24T00:00:00,7644,2015,1,24,0,5,0,2,0.94
2015-01-24T01:00:00,7527,2015,1,24,1,5,0,2,0.9
2015-01-24T02:00:00,7487,2015,1,24,2,5,0,2,0.85
2015-01-24T03:00:00,7413,2015,1,24,3,5,0,2,0.8
2015-01-24T04:00:00,7123,2015,1,24,4,5,0,2,0.8
2015-01-24T05:00:00,7194,2015,1,24,5,5,0,1,0.78
2015-01-24T06:00:00,7010,2015,1,24,6,5,0,2,0.84
2015-01-24T07:00:00,7106,2015,1,24,7,5,0,1,0.81
2015-01-24T08:00:00,7588,2015,1,24,8,5,0,1,0.81
2015-01-24T09:00:00,7886,2015,1,24,9,5,0,1,0.77
2015-01-24T10:00:00,8013,2015,1,24,10,5,0,1,0.73
2015-01-24T11:00:00,7999,2015,1,24,11,5,0,2,0.62
2015-01-24T12:00:00,8039,2015,1,24,12,5,0,1,0.67
2015-01-24T13:00:00,7987,2015,1,24,13,5,0,2,0.52
2015-01-24T14:00:00,7942,2015,1,24,14,5,0,2,0.62
2015-01-24T15:00:00,8017,2015,1,24,15,5,0,1,0.63
2015-01-24T16:00:00,8064,2015,1,24,16,5,0,1,0.56
2015-01-24T17:00:00,8487,2015,1,24,17,5,0,1,0.78
2015-01-24T18:00:00,8644,2015,1,24,18,5,0,1,1.04
2015-01-24T19:00:00,8412,2015,1,24,19,5,0,2,1.61
2015-01-24T20:00:00,7997,2015,1,24,20,5,0,2,2.33
2015-01-24T21:00:00,7804,2015,1,24,21,5,0,2,2.33
2015-01-24T22:00:00,7707,2015,1,24,22,5,0,2,2.46
2015-01-24T23:00:00,7440,2015,1,24,23,5,0,2,2.23
2015-01-25T00:00:00,7249,2015,1,25,0,6,0,2,1.69
2015-01-25T01:00:00,7033,2015,1,25,1,6,0,2,1.03
2015-01-25T02:00:00,7106,2015,1,25,2,6,0,1,0.51
2015-01-25T03:00:00,7182,2015,1,25,3,6,0,1,0.36
2015-01-25T04:00:00,7019,2015,1,25,4,6,0,2,0.21
2015-01-25T05:00:00,7154,2015,1,25,5,6,0,1,0.0
2015-01-25T06:00:00,6851,2015,1,25,6,6,0,2,-0.23
2015-01-25T07:00:00,6551,2015,1,25,7,6,0,2,-0.35
2015-01-25T08:00:00,6744,2015,1,25,8,6,0,1,-0.41
2015-01-25T09:00:00,6997,2015,1,25,9,6,0,1,-0.36
2015-01-25T10:00:00,7129,2015,1,25,10,6,0,1,-0.44
2015-01-25T11:00:00,7265,2015,1,25,11,6,0,1,-0.62
2015-01-25T12:00:00,7452,2015,1,25,12,6,0,1,-0.62
2015-01-25T13:00:00,7243,2015,1,25,13,6,0,2,-0.52
2015-01-25T14:00:00,7102,2015,1,25,14,6,0,2,-0.59
2015-01-25T15:00:00,7254,2015,1,25,15,6,0,1,-0.62
2015-01-25T16:00:00,7494,2015,1,25,16,6,0,1,-0.46
2015-01-25T17:00:00,7860,2015,1,25,17,6,0,1,-0.16
2015-01-25T18:00:00,8375,2015,1,25,18,6,0,1,0.33
2015-01-25T19:00:00,8232,2015,1,25,19,6,0,2,0.65
2015-01-25T20:00:00,7862,2015,1,25,20,6,0,2,0.97
2015-01-25T21:00:00,7617,2015,1,25,21,6,0,2,1.06
2015-01-25T22:00:00,7553,2015,1,25,22,6,0,2,1.2
2015-01-25T23:00:00,7265,2015,1,25,23,6,0,2,1.16
2015-01-26T00:00:00,7218,2015,1,26,0,0,0,2,0.47
2015-01-26T01:00:00,7256,2015,1,26,1,0,0,1,-0.56
2015-01-26T02:00:00,7266,2015,1,26,2,0,0,1,-1.42
2015-01-26T03:00:00,7505,2015,1,26,3,0,0,1,-1.98
2015-01-26T04:00:00,7462,2015,1,26,4,0,0,2,-1.88
2015-01-26T05:00:00,7644,2015,1,26,5,0,0,1,-2.4
2015-01-26T06:00:00,8324,2015,1,26,6,0,0,1,-2.67
2015-01-26T07:00:00,9244,2015,1,26,7,0,0,1,-2.96
2015-01-26T08:00:00,9702,2015,1,26,8,0,0,1,-3.16
2015-01-26T09:00:00,9786,2015,1,26,9,0,0,1,-3.77
2015-01-26T10:00:00,9857,2015,1,26,10,0,0,1,-4.29
2015-01-26T11:00:00,9816,2015,1,26,11,0,0,2,-4.62
2015-01-26T12:00:00,9542,2015,1,26,12,0,0,2,-4.9
2015-01-26T13:00:00,9680,2015,1,26,13,0,0,1,-4.57
2015-01-26T14:00:00,9599,2015,1,26,14,0,0,2,-3.72
2015-01-26T15:00:00,9505,2015,1,26,15,0,0,2,-3.6
2015-01-26T16:00:00,9468,2015,1,26,16,0,0,2,-2.78
2015-01-26T17:00:00,9665,2015,1,26,17,0,0,1,-2.35
2015-01-26T18:00:00,9778,2015,1,26,18,0,0,1,-1.48
2015-01-26T19:00:00,9414,2015,1,26,19,0,0,2,-0.74
2015-01-26T20:00:00,8933,2015,1,26,20,0,0,2,-0.48
2015-01-26T21:00:00,8634,2015,1,26,21,0,0,2,-0.32
2015-01-26T22:00:00,8377,2015,1,26,22,0,0,2,-0.46
2015-01-26T23:00:00,7992,2015,1,26,23,0,0,2,-0.58
2015-01-27T00:00:00,7798,2015,1,27,0,1,0,2,-0.71
2015-01-27T01:00:00,7722,2015,1,27,1,1,0,2,-0.75
2015-01-27T02:00:00,7568,2015,1,27,2,1,0,2,-0.65
2015-01-27T03:00:00,7497,2015,1,27,3,1,0,2,-0.5
2015-01-27T04:00:00,7436,2015,1,27,4,1,0,2,-0.53
2015-01-27T05:00:00,7601,2015,1,27,5,1,0,1,-0.2
2015-01-27T06:00:00,8350,2015,1,27,6,1,0,1,-0.12
2015-01-27T07:00:00,9216,2015,1,27,7,1,0,1,0.1
2015-01-27T08:00:00,9639,2015,1,27,8,1,0,1,0.35
2015-01-27T09:00:00,9616,2015,1,27,9,1,0,2,0.39
2015-01-27T10:00:00,9699,2015,1,27,10,1,0,1,0.6
2015-01-27T11:00:00,9666,2015,1,27,11,1,0,2,0.73
2015-01-27T12:00:00,9282,2015,1,27,12,1,0,2,0.76
2015-01-27T13:00:00,9297,2015,1,27,13,1,0,1,0.97
2015-01-27T14:00:00,9194,2015,1,27,14,1,0,2,1.16
2015-01-27T15:00:00,9136,2015,1,27,15,1,0,2,1.16
2015-01-27T16:00:00,9156,2015,1,27,16,1,0,1,1.05
2015-01-27T17:00:00,9344,2015,1,27,17,1,0,1,1.03
2015-01-27T18:00:00,9575,2015,1,27,18,1,0,1,1.51
2015-01-27T19:00:00,9200,2015,1,27,19,1,0,2,2.14
2015-01-27T20:00:00,8725,2015,1,27,20,1,0,2,2.69
2015-01-27T21:00:00,8403,2015,1,27,21,1,0,2,2.91
2015-01-27T22:00:00,8184,2015,1,27,22,1,0,2,2.73
2015-01-27T23:00:00,7771,2015,1,27,23,1,0,2,2.37
2015-01-28T00:00:00,7668,2015,1,28,0,2,0,2,1.94
2015-01-28T01:00:00,7723,2015,1,28,1,2,0,1,1.16
2015-01-28T02:00:00,7699,2015,1,28,2,2,0,2,0.97
2015-01-28T03:00:00,7641,2015,1,28,3,2,0,2,0.84
2015-01-28T04:00:00,7517,2015,1,28,4,2,0,2,0.69
2015-01-28T05:00:00,7714,2015,1,28,5,2,0,1,0.46
2015-01-28T06:00:00,8380,2015,1,28,6,2,0,1,0.45
2015-01-28T07:00:00,9257,2015,1,28,7,2,0,1,0.33
2015-01-28T08:00:00,9677,2015,1,28,8,2,0,1,0.03
2015-01-28T09:00:00,9670,2015,1,28,9,2,0,2,-0.61
2015-01-28T10:00:00,9714,2015,1,28,10,2,0,1,-0.91
2015-01-28T11:00:00,9648,2015,1,28,11,2,0,2,-1.04
2015-01-28T12:00:00,9367,2015,1,28,12,2,0,2,-1.89
2015-01-28T13:00:00,9401,2015,1,28,13,2,0,1,-2.59
2015-01-28T14:00:00,9318,2015,1,28,14,2,0,2,-3.23
2015-01-28T15:00:00,9124,2015,1,28,15,2,0,2,-3.08
2015-01-28T16:00:00,9110,2015,1,28,16,2,0,2,-3.6
2015-01-28T17:00:00,9386,2015,1,28,17,2,0,1,-2.77
2015-01-28T18:00:00,9684,2015,1,28,18,2,0,1,-0.83
2015-01-28T19:00:00,9295,2015,1,28,19,2,0,2,1.29
2015-01-28T20:00:00,8768,2015,1,28,20,2,0,2,1.94
2015-01-28T21:00:00,8409,2015,1,28,21,2,0,2,2.36
2015-01-28T22:00:00,8197,2015,1,28,22,2,0,2,2.45
2015-01-28T23:00:00,7770,2015,1,28,23,2,0,2,2.54
2015-01-29T00:00:00,7534,2015,1,29,0,3,0,2,2.02
2015-01-29T01:00:00,7542,2015,1,29,1,3,0,1,1.07
2015-01-29T02:00:00,7450,2015,1,29,2,3,0,2,0.9
2015-01-29T03:00:00,7499,2015,1,29,3,3,0,1,1.16
2015-01-29T04:00:00,7285,2015,1,29,4,3,0,2,1.54
2015-01-29T05:00:00,7626,2015,1,29,5,3,0,1,1.74
2015-01-29T06:00:00,8321,2015,1,29,6,3,0,1,1.93
2015-01-29T07:00:00,9206,2015,1,29,7,3,0,1,1.88
2015-01-29T08:00:00,9655,2015,1,29,8,3,0,1,1.96
2015-01-29T09:00:00,9695,2015,1,29,9,3,0,1,1.89
2015-01-29T10:00:00,9968,2015,1,29,10,3,0,1,1.87
2015-01-29T11:00:00,9775,2015,1,29,11,3,0,2,1.79
2015-01-29T12:00:00,9451,2015,1,29,12,3,0,2,1.38
2015-01-29T13:00:00,9507,2015,1,29,13,3,0,1,1.21
2015-01-29T14:00:00,9404,2015,1,29,14,3,0,2,1.08
2015-01-29T15:00:00,9287,2015,1,29,15,3,0,2,1.16
2015-01-29T16:00:00,9285,2015,1,29,16,3,0,2,1.23
2015-01-29T17:00:00,9442,2015,1,29,17,3,0,1,1.33
2015-01-29T18:00:00,9589,2015,1,29,18,3,0,1,1.57
2015-01-29T19:00:00,9227,2015,1,29,19,3,0,2,2.29
2015-01-29T20:00:00,8707,2015,1,29,20,3,0,2,2.58
2015-01-29T21:00:00,8323,2015,1,29,21,3,0,2,2.83
2015-01-29T22:00:00,8124,2015,1,29,22,3,0,2,3.08
2015-01-29T23:00:00,7868,2015,1,29,23,3,0,2,2.9
2015-01-30T00:00:00,7958,2015,1,30,0,4,0,1,2.45
2015-01-30T01:00:00,8234,2015,1,30,1,4,0,1,2.27
2015-01-30T02:00:00,8042,2015,1,30,2,4,0,2,2.15
2015-01-30T03:00:00,8005,2015,1,30,3,4,0,2,2.14
2015-01-30T04:00:00,7941,2015,1,30,4,4,0,2,2.22
2015-01-30T05:00:00,8058,2015,1,30,5,4,0,1,2.15
2015-01-30T06:00:00,8236,2015,1,30,6,4,0,1,2.17
2015-01-30T07:00:00,9126,2015,1,30,7,4,0,1,2.12
2015-01-30T08:00:00,9600,2015,1,30,8,4,0,1,2.08
2015-01-30T09:00:00,9772,2015,1,30,9,4,0,1,2.21
2015-01-30T10:00:00,9850,2015,1,30,10,4,0,1,2.43
2015-01-30T11:00:00,9735,2015,1,30,11,4,0,2,1.82
2015-01-30T12:00:00,9453,2015,1,30,12,4,0,2,1.5
2015-01-30T13:00:00,9418,2015,1,30,13,4,0,2,1.06
2015-01-30T14:00:00,9233,2015,1,30,14,4,0,2,0.78
2015-01-30T15:00:00,9001,2015,1,30,15,4,0,2,0.4
2015-01-30T16:00:00,8946,2015,1,30,16,4,0,2,0.31
2015-01-30T17:00:00,9229,2015,1,30,17,4,0,1,0.33
2015-01-30T18:00:00,9515,2015,1,30,18,4,0,1,0.68
2015-01-30T19:00:00,9241,2015,1,30,19,4,0,2,1.57
2015-01-30T20:00:00,8724,2015,1,30,20,4,0,2,2.2
2015-01-30T21:00:00,8359,2015,1,30,21,4,0,2,2.13
2015-01-30T22:00:00,8176,2015,1,30,22,4,0,2,2.32
2015-01-30T23:00:00,7887,2015,1,30,23,4,0,2,2.34
2015-01-31T00:00:00,7703,2015,1,31,0,5,0,2,1.75
2015-01-31T01:00:00,7686,2015,1,31,1,5,0,2,1.29
2015-01-31T02:00:00,7562,2015,1,31,2,5,0,2,0.82
2015-01-31T03:00:00,7488,2015,1,31,3,5,0,2,0.25
2015-01-31T04:00:00,7137,2015,1,31,4,5,0,2,0.1
2015-01-31T05:00:00,7151,2015,1,31,5,5,0,1,0.26
2015-01-31T06:00:00,7132,2015,1,31,6,5,0,2,0.6
2015-01-31T07:00:00,7198,2015,1,31,7,5,0,1,0.76
2015-01-31T08:00:00,7545,2015,1,31,8,5,0,1,0.69
2015-01-31T09:00:00,7805,2015,1,31,9,5,0,1,0.79
2015-01-31T10:00:00,7858,2015,1,31,10,5,0,1,0.56
2015-01-31T11:00:00,7787,2015,1,31,11,5,0,2,0.38
2015-01-31T12:00:00,7806,2015,1,31,12,5,0,1,0.25
2015-01-31T13:00:00,7798,2015,1,31,13,5,0,2,0.04
2015-01-31T14:00:00,7832,2015,1,31,14,5,0,1,-0.66
2015-01-31T15:00:00,7735,2015,1,31,15,5,0,2,-1.51
2015-01-31T16:00:00,7892,2015,1,31,16,5,0,1,-1.78
2015-01-31T17:00:00,8312,2015,1,31,17,5,0,1,-0.77
2015-01-31T18:00:00,8617,2015,1,31,18,5,0,1,0.48
2015-01-31T19:00:00,8312,2015,1,31,19,5,0,2,1.69
2015-01-31T20:00:00,7898,2015,1,31,20,5,0,2,2.25
2015-01-31T21:00:00,7638,2015,1,31,21,5,0,2,2.55
2015-01-31T22:00:00,7629,2015,1,31,22,5,0,2,2.51
2015-01-31T23:00:00,7460,2015,1,31,23,5,0,2,2.13
2015-02-01T00:00:00,6741,2015,2,1,0,6,0,2,1.29
2015-02-01T01:00:00,6844,2015,2,1,1,6,0,1,0.69
2015-02-01T02:00:00,6968,2015,2,1,2,6,0,1,0.53
2015-02-01T03:00:00,6941,2015,2,1,3,6,0,2,0.45
2015-02-01T04:00:00,6685,2015,2,1,4,6,0,2,0.57
2015-02-01T05:00:00,6718,2015,2,1,5,6,0,1,0.6
2015-02-01T06:00:00,6583,2015,2,1,6,6,0,2,0.42
2015-02-01T07:00:00,6542,2015,2,1,7,6,0,2,0.32
2015-02-01T08:00:00,6800,2015,2,1,8,6,0,1,0.14
2015-02-01T09:00:00,6943,2015,2,1,9,6,0,1,0.21
2015-02-01T10:00:00,6851,2015,2,1,10,6,0,2,-0.3
2015-02-01T11:00:00,6863,2015,2,1,11,6,0,1,-0.66
2015-02-01T12:00:00,7067,2015,2,1,12,6,0,1,-0.66
2015-02-01T13:00:00,7254,2015,2,1,13,6,0,1,-0.48
2015-02-01T14:00:00,7206,2015,2,1,14,6,0,2,-0.48
2015-02-01T15:00:00,7188,2015,2,1,15,6,0,2,-0.35
2015-02-01T16:00:00,7053,2015,2,1,16,6,0,2,-0.29
2015-02-01T17:00:00,7355,2015,2,1,17,6,0,1,0.09
2015-02-01T18:00:00,7785,2015,2,1,18,6,0,1,0.52
2015-02-01T19:00:00,7648,2015,2,1,19,6,0,2,0.94
2015-02-01T20:00:00,7298,2015,2,1,20,6,0,2,1.07
2015-02-01T21:00:00,7073,2015,2,1,21,6,0,2,0.78
2015-02-01T22:00:00,6990,2015,2,1,22,6,0,2,0.77
2015-02-01T23:00:00,6651,2015,2,1,23,6,0,2,0.56
2015-02-02T00:00:00,6706,2015,2,2,0,0,0,1,0.44
2015-02-02T01:00:00,6971,2015,2,2,1,0,0,1,0.27
2015-02-02T02:00:00,7005,2015,2,2,2,0,0,1,0.33
2015-02-02T03:00:00,6971,2015,2,2,3,0,0,2,0.2
2015-02-02T04:00:00,6860,2015,2,2,4,0,0,2,0.09
2015-02-02T05:00:00,7091,2015,2,2,5,0,0,1,0.27
2015-02-02T06:00:00,7587,2015,2,2,6,0,0,1,0.23
2015-02-02T07:00:00,8398,2015,2,2,7,0,0,1,0.24
2015-02-02T08:00:00,8936,2015,2,2,8,0,0,1,-0.09
2015-02-02T09:00:00,9034,2015,2,2,9,0,0,1,-0.27
2015-02-02T10:00:00,9086,2015,2,2,10,0,0,1,0.0
2015-02-02T11:00:00,9063,2015,2,2,11,0,0,2,0.13
2015-02-02T12:00:00,8797,2015,2,2,12,0,0,2,0.25
2015-02-02T13:00:00,8808,2015,2,2,13,0,0,1,0.37
2015-02-02T14:00:00,8675,2015,2,2,14,0,0,2,0.29
2015-02-02T15:00:00,8555,2015,2,2,15,0,0,2,0.41
2015-02-02T16:00:00,8510,2015,2,2,16,0,0,2,0.3
2015-02-02T17:00:00,8651,2015,2,2,17,0,0,1,0.39
2015-02-02T18:00:00,8955,2015,2,2,18,0,0,1,0.74
2015-02-02T19:00:00,8657,2015,2,2,19,0,0,2,1.09
2015-02-02T20:00:00,8196,2015,2,2,20,0,0,2,1.4
2015-02-02T21:00:00,7857,2015,2,2,21,0,0,2,2.07
2015-02-02T22:00:00,7663,2015,2,2,22,0,0,2,1.95
